256,wang,167.10.124.29,2022/8/27,21,54,52,GET www/6 HTTP/1.0,https://www.so.com/s?q=teacher,404,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15']
257,yan,30.143.124.132,2022/8/27,19,45,36,GET www/4 HTTP/1.0,http://cn.bing.com/search?q=file,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
258,yan,156.187.10.100,2022/8/27,0,17,51,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=file,404,['Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)']
259,li,132.156.124.187,2022/8/27,16,37,20,GET www/3 HTTP/1.0,https://www.so.com/s?q=file,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
260,yan,10.187.167.132,2022/8/27,14,52,17,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=milk,200,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.14) Gecko/20110218 AlexaToolbar/alxf-2.0 Firefox/3.6.14']
261,yan,143.124.187.100,2022/8/27,21,2,34,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=file,302,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
262,zhang,30.132.124.29,2022/8/27,2,55,10,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=teacher,200,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1']"
263,li,156.167.124.187,2022/8/27,9,47,51,GET pianhua/130 HTTP/1.0,https://www.so.com/s?q=student,404,['Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1)']
264,liu,167.143.100.132,2022/8/27,13,53,20,GET www/2 HTTP/1.0,https://www.so.com/s?q=student,404,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
265,zhang,10.167.100.30,2022/8/27,15,19,43,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=milk,302,"['Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8']"
266,yan,124.100.30.29,2022/8/27,18,28,4,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
267,hu,30.132.187.156,2022/8/27,14,14,28,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=file,404,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
268,wang,187.156.100.29,2022/8/27,4,56,41,GET www/6 HTTP/1.0,https://www.so.com/s?q=teacher,302,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
269,wang,124.100.10.187,2022/8/27,20,28,29,GET www/6 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
270,li,100.132.143.10,2022/8/27,7,2,20,GET pianhua/130 HTTP/1.0,https://www.so.com/s?q=student,404,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.3) Gecko/2008092414 Firefox/3.0.3']
271,wang,187.10.29.167,2022/8/27,15,59,19,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=student,302,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
272,li,156.29.10.167,2022/8/27,7,25,59,GET www/6 HTTP/1.0,https://www.sogou.com/web?qu=teacher,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
273,liu,143.156.30.167,2022/8/27,16,45,0,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=milk,404,"['Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10']"
274,liu,187.10.167.30,2022/8/27,8,47,10,GET www/1 HTTP/1.0,https://www.so.com/s?q=student,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
275,chen,30.156.132.187,2022/8/27,15,45,42,GET www/1 HTTP/1.0,https://www.so.com/s?q=teacher,404,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
276,yan,124.10.132.100,2022/8/27,21,56,12,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=monkey,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
277,hu,167.30.187.132,2022/8/27,12,0,27,GET www/2 HTTP/1.0,https://www.so.com/s?q=teacher,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
278,zhang,124.30.187.100,2022/8/27,19,36,23,GET pianhua/130 HTTP/1.0,http://cn.bing.com/search?q=file,200,['Opera/9.80 (Android 2.3.4; Linux; Opera mobi/adr-1107051709; U; zh-cn) Presto/2.8.149 Version/11.10']
279,li,10.100.143.132,2022/8/27,19,37,24,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=milk,404,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1']"
280,chen,156.187.143.100,2022/8/27,17,50,29,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=teacher,404,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
281,liu,187.156.143.30,2022/8/27,7,16,52,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=file,200,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
282,wang,124.156.187.30,2022/8/27,23,13,54,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=milk,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
283,wang,132.156.30.10,2022/8/27,22,11,58,GET www/4 HTTP/1.0,https://www.so.com/s?q=student,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
284,zhang,132.29.167.30,2022/8/27,18,36,51,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=teacher,404,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
285,chen,124.10.143.187,2022/8/27,23,9,38,GET www/6 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
286,liu,143.167.29.100,2022/8/27,4,7,57,GET www/6 HTTP/1.0,https://www.sogou.com/web?qu=milk,200,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
287,li,100.132.167.29,2022/8/27,15,35,7,GET www/6 HTTP/1.0,https://www.so.com/s?q=monkey,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6']"
288,chen,167.29.10.124,2022/8/27,0,4,53,GET www/6 HTTP/1.0,https://www.so.com/s?q=milk,302,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15']
289,yan,132.10.167.100,2022/8/27,14,15,28,GET pianhua/130 HTTP/1.0,http://cn.bing.com/search?q=teacher,302,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15']
290,chen,100.156.10.30,2022/8/27,5,21,22,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=student,302,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15']
291,chen,29.132.100.124,2022/8/27,23,56,46,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=teacher,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
292,li,100.124.29.167,2022/8/27,22,40,18,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=file,302,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
293,chen,167.29.156.10,2022/8/27,12,7,40,GET www/2 HTTP/1.0,https://www.so.com/s?q=milk,200,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
294,chen,10.124.132.30,2022/8/27,10,32,17,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=student,200,['Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)']
295,li,156.30.187.167,2022/8/27,18,53,12,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=monkey,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
296,zhang,30.187.167.156,2022/8/27,14,53,55,GET www/6 HTTP/1.0,https://www.baidu.com/s?wd=milk,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
297,liu,30.156.187.143,2022/8/27,16,39,5,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=teacher,404,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
298,yan,29.100.10.30,2022/8/27,18,24,6,GET pianhua/130 HTTP/1.0,https://www.so.com/s?q=teacher,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
299,liu,143.167.156.132,2022/8/27,10,33,41,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=milk,302,"['Mozilla/5.0 (Windows NT 6.0) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.36 Safari/536.5']"
300,li,143.156.132.10,2022/8/27,7,2,46,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=student,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
301,wang,29.143.187.156,2022/8/27,1,25,14,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=student,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
302,liu,143.124.187.29,2022/8/27,10,8,9,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=teacher,404,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1']"
303,zhang,10.30.187.29,2022/8/27,11,22,20,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=monkey,302,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
304,wang,30.132.29.187,2022/8/27,4,44,10,GET www/4 HTTP/1.0,https://www.baidu.com/s?wd=monkey,302,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.3) Gecko/2008092414 Firefox/3.0.3']
305,zhang,100.143.132.124,2022/8/27,3,4,8,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=student,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
306,wang,143.156.10.124,2022/8/27,22,42,40,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=teacher,302,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
307,yan,29.143.30.156,2022/8/27,12,29,59,GET www/6 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
308,yan,143.10.124.30,2022/8/27,22,31,43,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=teacher,200,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
309,chen,124.10.143.187,2022/8/27,2,48,37,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=file,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
310,zhang,132.100.187.30,2022/8/27,2,51,55,GET www/2 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
311,liu,167.100.143.132,2022/8/27,0,32,31,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=teacher,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
312,hu,156.100.124.132,2022/8/27,15,39,45,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=file,302,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
313,li,156.167.10.143,2022/8/27,18,13,50,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=file,404,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/19.77.34.5 Safari/537.1']"
314,wang,29.187.132.156,2022/8/27,20,31,58,GET www/6 HTTP/1.0,https://www.so.com/s?q=student,404,"['Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10']"
315,zhang,132.29.143.100,2022/8/27,19,35,47,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=file,200,"['Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
316,chen,30.187.100.10,2022/8/27,7,49,44,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=milk,200,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.24 (KHTML, like Gecko) Chrome/19.0.1055.1 Safari/535.24']"
317,li,132.29.100.10,2022/8/27,1,10,12,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=milk,404,"['Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US) AppleWebKit/533.17.8 (KHTML, like Gecko) Version/5.0.1 Safari/533.17.8']"
318,liu,10.167.187.132,2022/8/27,5,34,45,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=file,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
319,zhang,156.132.124.30,2022/8/27,3,43,17,GET www/2 HTTP/1.0,http://cn.bing.com/search?q=file,200,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.14) Gecko/20110218 AlexaToolbar/alxf-2.0 Firefox/3.6.14']
320,yan,156.30.167.124,2022/8/27,20,7,51,GET www/2 HTTP/1.0,https://www.baidu.com/s?wd=student,404,['Mozilla/5.0 (Macintosh; U; Mac OS X Mach-O; en-US; rv:2.0a) Gecko/20040614 Firefox/3.0.0 ']
321,wang,156.124.29.167,2022/8/27,11,32,22,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=student,200,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
322,hu,167.156.30.187,2022/8/27,9,4,55,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=teacher,200,['Mozilla/5.0 (Macintosh; U; Mac OS X Mach-O; en-US; rv:2.0a) Gecko/20040614 Firefox/3.0.0 ']
323,yan,124.30.167.132,2022/8/27,16,1,12,GET pianhua/130 HTTP/1.0,https://www.so.com/s?q=student,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
324,zhang,100.29.132.124,2022/8/27,10,7,29,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=teacher,404,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
325,wang,143.30.124.187,2022/8/27,0,16,38,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=student,302,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
326,zhang,132.29.30.156,2022/8/27,6,48,19,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=student,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
327,yan,29.156.132.143,2022/8/27,20,5,54,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=milk,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
328,hu,124.156.10.100,2022/8/27,11,28,18,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=monkey,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
329,li,10.132.156.30,2022/8/27,22,37,26,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=student,404,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
330,li,29.10.143.30,2022/8/27,0,55,10,GET www/1 HTTP/1.0,https://www.so.com/s?q=milk,200,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1092.0 Safari/536.6']"
331,wang,143.156.30.167,2022/8/27,11,37,29,GET pianhua/130 HTTP/1.0,http://cn.bing.com/search?q=monkey,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
332,zhang,132.187.143.30,2022/8/27,16,34,2,GET www/2 HTTP/1.0,https://www.baidu.com/s?wd=student,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
333,chen,143.100.156.29,2022/8/27,19,15,21,GET toukouxu/821 HTTP/1.0,https://www.baidu.com/s?wd=student,200,['Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0)']
334,chen,100.187.30.143,2022/8/27,11,6,38,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=monkey,200,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.0.3) Gecko/2008092414 Firefox/3.0.3']
335,chen,187.124.167.29,2022/8/27,0,30,46,GET www/1 HTTP/1.0,https://www.so.com/s?q=file,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
336,chen,132.100.10.124,2022/8/27,20,36,58,GET www/6 HTTP/1.0,http://cn.bing.com/search?q=teacher,302,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
337,yan,167.143.124.29,2022/8/27,23,13,5,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
338,chen,156.124.143.100,2022/8/27,23,32,22,GET www/1 HTTP/1.0,http://cn.bing.com/search?q=file,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
339,wang,10.143.187.124,2022/8/27,10,6,36,GET pianhua/130 HTTP/1.0,http://cn.bing.com/search?q=monkey,404,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
340,chen,10.124.167.100,2022/8/27,18,46,34,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=milk,302,"['Mozilla/5.0 (X11; CrOS i686 2268.111.0) AppleWebKit/536.11 (KHTML, like Gecko) Chrome/20.0.1132.57 Safari/536.11']"
341,liu,132.156.10.143,2022/8/27,7,16,26,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=teacher,404,"['Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/531.21.8 (KHTML, like Gecko) Version/4.0.4 Safari/531.21.10']"
342,chen,156.10.143.187,2022/8/27,0,26,36,GET www/4 HTTP/1.0,https://www.sogou.com/web?qu=monkey,404,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
343,chen,30.29.100.10,2022/8/27,17,32,6,GET www/3 HTTP/1.0,http://cn.bing.com/search?q=teacher,302,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
344,liu,132.10.187.100,2022/8/27,22,6,13,GET www/3 HTTP/1.0,https://www.sogou.com/web?qu=student,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1062.0 Safari/536.3']"
345,zhang,187.10.156.29,2022/8/27,11,45,52,GET www/3 HTTP/1.0,https://www.so.com/s?q=student,302,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
346,zhang,100.156.143.187,2022/8/27,12,25,18,GET pianhua/130 HTTP/1.0,http://cn.bing.com/search?q=student,302,"['Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.19.4 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5']"
347,li,156.124.132.10,2022/8/27,19,15,4,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=milk,302,['Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10.5; en-US; rv:1.9.2.15) Gecko/20110303 Firefox/3.6.15']
348,wang,124.30.167.10,2022/8/27,1,10,0,GET www/3 HTTP/1.0,https://www.so.com/s?q=student,302,"['Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/22.0.1207.1 Safari/537.1']"
349,yan,29.100.124.30,2022/8/27,12,11,46,GET www/1 HTTP/1.0,https://www.baidu.com/s?wd=milk,404,"['Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
350,chen,29.10.30.167,2022/8/27,21,17,40,GET www/1 HTTP/1.0,https://www.so.com/s?q=file,404,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.6 (KHTML, like Gecko) Chrome/20.0.1090.0 Safari/536.6']"
351,li,187.30.10.167,2022/8/27,16,53,1,GET www/3 HTTP/1.0,https://www.baidu.com/s?wd=monkey,404,['Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.5; en-US; rv:1.9.1) Gecko/20090624 Firefox/3.5']
352,liu,156.100.143.30,2022/8/27,18,56,13,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=file,404,['Opera/9.80 (Android 2.3.4; Linux; Opera mobi/adr-1107051709; U; zh-cn) Presto/2.8.149 Version/11.10']
353,liu,30.156.143.10,2022/8/27,18,24,17,GET pianhua/130 HTTP/1.0,https://www.sogou.com/web?qu=student,302,"['Mozilla/5.0 (Windows NT 5.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1063.0 Safari/536.3']"
354,liu,187.156.29.124,2022/8/27,2,46,59,GET pianhua/130 HTTP/1.0,https://www.baidu.com/s?wd=teacher,200,"['Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.0 Safari/536.3']"
355,chen,10.132.124.156,2022/8/27,4,43,31,GET www/1 HTTP/1.0,https://www.sogou.com/web?qu=teacher,404,['Mozilla/5.0 (Macintosh; U; Mac OS X Mach-O; en-US; rv:2.0a) Gecko/20040614 Firefox/3.0.0 ']
356,wang,100.187.29.10,2022/8/27,6,48,46,GET www/3 HTTP/1.0,https://www.so.com/s?q=file,302,['Mozilla/5.0 (Macintosh; U; Mac OS X Mach-O; en-US; rv:2.0a) Gecko/20040614 Firefox/3.0.0 ']
357,hu,124.143.30.100,2022/8/27,12,38,31,GET toukouxu/821 HTTP/1.0,https://www.so.com/s?q=milk,404,"['Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.3 (KHTML, like Gecko) Chrome/19.0.1061.1 Safari/536.3']"
358,chen,10.29.167.100,2022/8/27,17,31,51,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=teacher,302,['Opera/9.80 (Windows NT 6.1; U; en) Presto/2.8.131 Version/11.11']
359,hu,30.143.156.187,2022/8/27,7,38,14,GET toukouxu/821 HTTP/1.0,http://cn.bing.com/search?q=file,404,['Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/4.0)']
360,zhang,10.30.100.29,2022/8/27,6,16,8,GET toukouxu/821 HTTP/1.0,https://www.sogou.com/web?qu=student,302,"['Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.5 (KHTML, like Gecko) Chrome/19.0.1084.9 Safari/536.5']"
361,wang,167.29.10.100,2022/8/27,20,56,43,GET pianhua/130 HTTP/1.0,https://www.so.com/s?q=file,404,['Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101']
362,chen,10.187.167.29,2022/8/27,3,12,49,GET www/1 HTTP/1.0,https://www.so.com/s?q=milk,302,['Mozilla/5.0 (Macintosh; U; Mac OS X Mach-O; en-US; rv:2.0a) Gecko/20040614 Firefox/3.0.0 ']
